ticker,date,close,daily_return_pct,ma_7day,ma_30day,volatility_30day
JPM,2025-07-16,283.16,-0.2536,283.35,275.34,1.1484
JPM,2025-07-17,287.2,1.4268,284.35,276.16,1.1661
JPM,2025-07-18,288.56,0.4735,285.5,277.1,1.1485
JPM,2025-07-21,288.26,-0.104,285.89,278.1,1.1292
JPM,2025-07-22,288.72,0.1596,286.54,278.99,1.1115
JPM,2025-07-23,294.0,1.8288,287.68,280.02,1.1447
JPM,2025-07-24,293.79,-0.0714,289.1,280.99,1.146
JPM,2025-07-25,295.84,0.6978,290.91,282.04,1.1433
JPM,2025-07-28,295.5,-0.1149,292.1,283.07,1.1452
JPM,2025-07-29,294.28,-0.4129,292.91,284.17,1.1153
JPM,2025-07-30,296.84,0.8699,294.14,285.18,1.0758
JPM,2025-07-31,293.48,-1.1319,294.82,286.11,1.1037
JPM,2025-08-01,286.68,-2.317,293.77,286.66,1.1763
JPM,2025-08-04,291.52,1.6883,293.45,287.34,1.2069
JPM,2025-08-05,288.66,-0.9811,292.42,287.82,1.2136
JPM,2025-08-06,288.64,-0.0069,291.44,288.19,1.202
JPM,2025-08-07,284.27,-1.514,290.01,288.33,1.2275
JPM,2025-08-08,286.07,0.6332,288.47,288.38,1.1956
JPM,2025-08-11,286.87,0.2797,287.53,288.51,1.1911
JPM,2025-08-12,290.12,1.1329,288.02,288.65,1.1957
JPM,2025-08-13,287.83,-0.7893,287.49,288.7,1.2053
JPM,2025-08-14,291.42,1.2473,287.89,288.82,1.2224
JPM,2025-08-15,287.79,-1.2456,287.77,288.63,1.195
JPM,2025-08-18,288.82,0.3579,288.42,288.62,1.1711
JPM,2025-08-19,287.95,-0.3012,288.69,288.88,1.0117
JPM,2025-08-20,289.52,0.5452,289.06,289.18,1.015
JPM,2025-08-21,288.76,-0.2625,288.87,289.29,0.9666
JPM,2025-08-22,293.48,1.6346,289.68,289.6,1.0039
JPM,2025-08-25,292.16,-0.4498,289.78,289.8,1.0039
JPM,2025-08-26,295.79,1.2425,290.93,290.2,1.0134
JPM,2025-08-27,296.49,0.2367,292.02,290.64,1.0108
JPM,2025-08-28,298.27,0.6004,293.5,291.01,0.986
JPM,2025-08-29,298.61,0.114,294.79,291.35,0.9838
JPM,2025-09-02,296.91,-0.5693,295.96,291.64,0.9911
JPM,2025-09-03,296.72,-0.064,296.42,291.9,0.9915
JPM,2025-09-04,300.99,1.4391,297.68,292.14,0.9703
JPM,2025-09-05,291.64,-3.1064,297.09,292.06,1.1318
JPM,2025-09-08,290.18,-0.5006,296.19,291.88,1.1268
JPM,2025-09-09,295.08,1.6886,295.73,291.86,1.1709
JPM,2025-09-10,297.74,0.9015,295.61,291.98,1.1794
JPM,2025-09-11,302.72,1.6726,296.44,292.17,1.2075
JPM,2025-09-12,304.05,0.4393,297.49,292.52,1.1874
JPM,2025-09-15,306.03,0.6512,298.21,293.17,1.0971
JPM,2025-09-16,306.31,0.0915,300.3,293.66,1.0618
JPM,2025-09-17,308.85,0.8292,302.97,294.34,1.0454
JPM,2025-09-18,310.31,0.4727,305.14,295.06,1.0453
JPM,2025-09-19,311.85,0.4963,307.16,295.98,0.9916
JPM,2025-09-22,309.53,-0.7439,308.13,296.76,1.008
JPM,2025-09-23,309.83,0.0969,308.96,297.52,1.0085
JPM,2025-09-24,310.5,0.2162,309.6,298.2,0.995
JPM,2025-09-25,310.53,0.0097,310.2,298.96,0.9773
JPM,2025-09-26,313.12,0.8341,310.81,299.68,0.9657
JPM,2025-09-29,312.75,-0.1182,311.16,300.52,0.9269
JPM,2025-09-30,312.49,-0.0831,311.25,301.31,0.9291
JPM,2025-10-01,307.82,-1.4944,311.01,301.97,0.9785
JPM,2025-10-02,304.69,-1.0168,310.27,302.47,1.0023
JPM,2025-10-03,307.14,0.8041,309.79,303.09,1.0051
JPM,2025-10-06,307.79,0.2116,309.4,303.56,0.9685
JPM,2025-10-07,306.31,-0.4808,308.43,304.03,0.9692
JPM,2025-10-08,302.66,-1.1916,306.99,304.26,0.9775
JPM,2025-10-09,304.16,0.4956,305.8,304.52,0.9801
JPM,2025-10-10,299.54,-1.5189,304.61,304.56,1.0177
JPM,2025-10-13,306.59,2.3536,304.88,304.83,1.1034
JPM,2025-10-14,300.72,-1.9146,303.97,304.95,1.1573
JPM,2025-10-15,304.32,1.1971,303.47,305.21,1.1758
JPM,2025-10-16,297.2,-2.3396,302.17,305.08,1.2277
JPM,2025-10-17,296.22,-0.3297,301.25,305.23,1.0844
JPM,2025-10-20,301.0,1.6137,300.8,305.6,1.1152
JPM,2025-10-21,295.76,-1.7409,300.26,305.62,1.1254
JPM,2025-10-22,292.79,-1.0042,298.29,305.45,1.1274
JPM,2025-10-23,293.22,0.1469,297.22,305.14,1.0804
JPM,2025-10-24,299.09,2.0019,296.47,304.97,1.1432
JPM,2025-10-27,302.78,1.2337,297.27,304.86,1.1603
JPM,2025-10-28,303.99,0.3996,298.38,304.79,1.1628
JPM,2025-10-29,304.14,0.0493,298.82,304.63,1.1518
JPM,2025-10-30,308.05,1.2856,300.58,304.55,1.1738
JPM,2025-10-31,309.72,0.5421,303.0,304.48,1.1745
JPM,2025-11-03,307.96,-0.5683,305.1,304.43,1.1712
JPM,2025-11-04,307.86,-0.0325,306.36,304.36,1.171
JPM,2025-11-05,310.28,0.7861,307.43,304.36,1.1795
JPM,2025-11-06,312.01,0.5576,308.57,304.41,1.1838
JPM,2025-11-07,312.8,0.2532,309.81,304.4,1.1748
JPM,2025-11-10,315.47,0.8536,310.87,304.49,1.1847
JPM,2025-11-11,314.2,-0.4026,311.51,304.54,1.1872
JPM,2025-11-12,318.97,1.5181,313.08,304.91,1.1817
JPM,2025-11-13,308.09,-3.411,313.12,305.03,1.3327
JPM,2025-11-14,302.25,-1.8956,311.97,304.86,1.3703
JPM,2025-11-17,299.02,-1.0687,310.11,304.57,1.3819
JPM,2025-11-18,298.07,-0.3177,308.01,304.3,1.3807
JPM,2025-11-19,301.91,1.2883,306.07,304.27,1.3861
JPM,2025-11-20,297.04,-1.6131,303.62,304.04,1.4134
JPM,2025-11-21,296.68,-0.1212,300.44,303.94,1.3867
JPM,2025-11-24,296.66,-0.0067,298.8,303.61,1.3122
JPM,2025-11-25,301.64,1.6787,298.72,303.64,1.305
JPM,2025-11-26,306.26,1.5316,299.75,303.7,1.3168
JPM,2025-11-28,311.67,1.7665,301.69,304.19,1.2748
JPM,2025-12-01,307.53,-1.3283,302.5,304.56,1.3009
JPM,2025-12-02,306.5,-0.3349,303.85,304.75,1.2728
JPM,2025-12-03,310.73,1.3801,305.86,305.25,1.2471
JPM,2025-12-04,314.68,1.2712,308.43,305.98,1.2423
JPM,2025-12-05,313.63,-0.3337,310.14,306.66,1.2467
JPM,2025-12-08,313.79,0.051,311.22,307.15,1.2013
JPM,2025-12-09,299.16,-4.6624,309.43,307.03,1.4725
JPM,2025-12-10,308.72,3.1956,309.6,307.18,1.5848
JPM,2025-12-11,315.95,2.3419,310.95,307.58,1.6384
JPM,2025-12-12,317.09,0.3608,311.86,307.88,1.6248
JPM,2025-12-15,318.58,0.4699,312.42,308.17,1.6241
JPM,2025-12-16,314.13,-1.3968,312.49,308.38,1.643
JPM,2025-12-17,313.57,-0.1783,312.46,308.57,1.6435
JPM,2025-12-18,311.59,-0.6314,314.23,308.61,1.6427
JPM,2025-12-19,315.79,1.3479,315.24,308.74,1.6578
JPM,2025-12-22,321.64,1.8525,316.06,309.03,1.6898
JPM,2025-12-23,324.47,0.8799,317.11,309.33,1.6903
JPM,2025-12-24,327.69,0.9924,318.41,309.78,1.6949
JPM,2025-12-26,326.44,-0.3815,320.17,310.03,1.6776
JPM,2025-12-29,322.3,-1.2682,321.42,310.51,1.5652
JPM,2025-12-30,321.97,-0.1024,322.9,311.16,1.5174
JPM,2025-12-31,320.77,-0.3727,323.61,311.89,1.5022
JPM,2026-01-02,324.02,1.0132,323.95,312.75,1.5047
JPM,2026-01-05,332.54,2.6295,325.1,313.77,1.5545
JPM,2026-01-06,334.61,0.6225,326.09,315.03,1.5109
JPM,2026-01-07,326.99,-2.2773,326.17,316.04,1.5864
JPM,2026-01-08,329.79,0.8563,327.24,317.14,1.5877
JPM,2026-01-09,329.19,-0.1819,328.27,318.06,1.5709
JPM,2026-01-12,324.49,-1.4277,328.8,318.67,1.584
JPM,2026-01-13,310.9,-4.1881,326.93,318.64,1.7464
JPM,2026-01-14,307.87,-0.9746,323.41,318.65,1.7382
JPM,2026-01-15,309.26,0.4515,319.78,318.75,1.7387
JPM,2026-01-16,312.47,1.038,317.71,318.8,1.7307
JPM,2026-01-20,302.74,-3.1139,313.85,318.4,1.8061
JPM,2026-01-21,302.04,-0.2312,309.97,318.02,1.8057
JPM,2026-01-22,303.63,0.5264,306.99,317.68,1.8093
JPM,2026-01-23,297.72,-1.9464,305.1,317.63,1.6321
JPM,2026-01-26,301.04,1.1151,304.13,317.38,1.5326
JPM,2026-01-27,300.31,-0.2425,302.85,316.85,1.4633
JPM,2026-01-28,300.77,0.1532,301.18,316.31,1.4613
JPM,2026-01-29,306.42,1.8785,301.7,315.91,1.5044
JPM,2026-01-30,305.89,-0.173,302.25,315.63,1.485
JPM,2026-02-02,308.14,0.7356,302.9,315.45,1.4922
JPM,2026-02-03,314.85,2.1776,305.35,315.56,1.5416
JPM,2026-02-04,317.27,0.7686,307.66,315.61,1.5283
JPM,2026-02-05,310.16,-2.241,309.07,315.23,1.5424
JPM,2026-02-06,322.4,3.9464,312.16,315.16,1.7034
JPM,2026-02-09,322.1,-0.0931,314.4,314.97,1.6929
JPM,2026-02-10,318.28,-1.186,316.17,314.7,1.7048
JPM,2026-02-11,310.82,-2.3438,316.55,314.32,1.7418
JPM,2026-02-12,302.64,-2.6317,314.81,313.67,1.8018
JPM,2026-02-13,302.55,-0.0297,312.71,313.06,1.8017
JPM,2026-02-17,307.13,1.5138,312.27,312.5,1.8154
JPM,2026-02-18,308.78,0.5372,310.33,311.71,1.7432
JPM,2026-02-19,308.05,-0.2364,308.32,310.82,1.7357
JPM,2026-02-20,310.79,0.8895,307.25,310.28,1.7048
JPM,2026-02-23,297.67,-4.2215,305.37,309.21,1.8471
JPM,2026-02-24,297.3,-0.1243,304.61,308.15,1.8473
JPM,2026-02-25,303.3,2.0182,304.72,307.44,1.883
JPM,2026-02-26,306.13,0.9331,304.57,307.28,1.7361
JPM,2026-02-27,300.3,-1.9044,303.36,307.03,1.7615
JPM,2026-03-02,297.56,-0.9124,301.86,306.64,1.7652
JPM,2026-03-03,300.26,0.9074,300.36,306.23,1.7624
JPM,2026-03-04,299.39,-0.2897,300.61,306.12,1.6699
JPM,2026-03-05,293.55,-1.9506,300.07,305.84,1.7064
QQQ,2024-03-07,440.58,1.5161,440.58,440.58,
QQQ,2024-03-08,434.22,-1.4436,437.4,437.4,2.0928
QQQ,2024-03-11,432.61,-0.3708,435.8,435.8,1.4984
QQQ,2024-03-12,438.81,1.4332,436.55,436.55,1.4436
QQQ,2024-03-13,435.44,-0.768,436.33,436.33,1.3358
QQQ,2024-03-14,434.34,-0.2526,436.0,436.0,1.2021
QQQ,2024-03-15,429.18,-1.188,435.03,435.03,1.1884
QQQ,2024-03-18,433.27,0.953,433.98,434.81,1.1677
QQQ,2024-03-19,434.35,0.2493,434.0,434.76,1.0959
QQQ,2024-03-20,439.5,1.1857,434.98,435.23,1.0976
QQQ,2024-03-21,441.58,0.4733,435.38,435.81,1.0464
QQQ,2024-03-22,442.09,0.1155,436.33,436.33,0.9978
QQQ,2024-03-25,440.48,-0.3642,437.21,436.65,0.9662
QQQ,2024-03-26,439.06,-0.3224,438.62,436.82,0.9358
QQQ,2024-03-27,440.55,0.3394,439.66,437.07,0.9041
QQQ,2024-03-28,439.74,-0.1839,440.43,437.24,0.8764
QQQ,2024-04-01,440.67,0.2115,440.6,437.44,0.8491
QQQ,2024-04-02,436.87,-0.8623,439.92,437.41,0.854
QQQ,2024-04-03,437.85,0.2243,439.32,437.43,0.831
QQQ,2024-04-04,431.15,-1.5302,437.98,437.12,0.8826
QQQ,2024-04-05,436.23,1.1782,437.58,437.07,0.8997
QQQ,2024-04-08,436.36,0.0298,436.98,437.04,0.878
QQQ,2024-04-09,437.98,0.3713,436.73,437.08,0.8608
QQQ,2024-04-10,434.15,-0.8745,435.8,436.96,0.8625
QQQ,2024-04-11,441.09,1.5985,436.4,437.13,0.9025
QQQ,2024-04-12,434.06,-1.5938,435.86,437.01,0.9424
QQQ,2024-04-15,426.91,-1.6472,435.25,436.63,0.9773
QQQ,2024-04-16,426.95,0.0094,433.93,436.29,0.9591
QQQ,2024-04-17,421.75,-1.2179,431.84,435.79,0.9663
QQQ,2024-04-18,419.34,-0.5714,429.18,435.24,0.9535
QQQ,2024-04-19,410.66,-2.0699,425.82,434.24,0.9673
QQQ,2024-04-22,414.79,1.0057,422.07,433.59,0.9646
QQQ,2024-04-23,420.98,1.4923,420.2,433.21,1.0088
QQQ,2024-04-24,422.41,0.3397,419.55,432.66,0.971
QQQ,2024-04-25,420.37,-0.4829,418.61,432.16,0.9659
QQQ,2024-04-26,426.86,1.5439,419.34,431.91,1.0115
QQQ,2024-04-29,428.59,0.4053,420.67,431.89,0.9915
QQQ,2024-04-30,420.51,-1.8853,422.07,431.46,1.032
QQQ,2024-05-01,417.47,-0.7229,422.46,430.9,1.0361
QQQ,2024-05-02,422.79,1.2743,422.71,430.34,1.0401
QQQ,2024-05-03,431.29,2.0105,423.98,430.0,1.1063
QQQ,2024-05-06,436.02,1.0967,426.22,429.8,1.1264
QQQ,2024-05-07,436.09,0.0161,427.54,429.65,1.1247
QQQ,2024-05-08,435.83,-0.0596,428.57,429.54,1.1234
QQQ,2024-05-09,436.78,0.218,430.9,429.42,1.1223
QQQ,2024-05-10,437.81,0.2358,433.8,429.35,1.1228
QQQ,2024-05-13,438.82,0.2307,436.09,429.29,1.1229
QQQ,2024-05-14,441.64,0.6426,437.57,429.45,1.1171
QQQ,2024-05-15,448.54,1.5624,439.36,429.81,1.1508
QQQ,2024-05-16,447.63,-0.2029,441.01,430.36,1.1113
QQQ,2024-05-17,447.42,-0.0469,442.66,430.73,1.0939
QQQ,2024-05-20,450.54,0.6973,444.63,431.2,1.0994
QQQ,2024-05-21,451.42,0.1953,446.57,431.65,1.0984
QQQ,2024-05-22,451.33,-0.0199,448.36,432.22,1.0831
QQQ,2024-05-23,449.3,-0.4498,449.45,432.5,1.0517
QQQ,2024-05-24,453.55,0.9459,450.17,433.15,1.015
QQQ,2024-05-28,455.26,0.377,451.26,434.09,0.957
QQQ,2024-05-29,452.05,-0.7051,451.92,434.93,0.9711
QQQ,2024-05-30,447.21,-1.0707,451.45,435.78,0.9641
QQQ,2024-05-31,446.38,-0.1856,450.73,436.68,0.956
QQQ,2024-06-03,448.77,0.5354,450.36,437.95,0.8544
QQQ,2024-06-04,450.0,0.2741,450.46,439.12,0.8439
QQQ,2024-06-05,459.07,2.0156,451.25,440.39,0.8748
QQQ,2024-06-06,458.91,-0.0349,451.77,441.61,0.8768
QQQ,2024-06-07,458.51,-0.0872,452.69,442.88,0.8678
QQQ,2024-06-10,460.36,0.4035,454.57,444.0,0.8356
QQQ,2024-06-11,463.52,0.6864,457.02,445.16,0.8389
QQQ,2024-06-12,469.59,1.3095,459.99,446.8,0.7551
QQQ,2024-06-13,472.14,0.543,463.16,448.62,0.7267
QQQ,2024-06-14,474.58,0.5168,465.37,450.35,0.7087
QQQ,2024-06-17,480.4,1.2263,468.44,451.98,0.6595
QQQ,2024-06-18,480.54,0.0291,471.59,453.47,0.6472
QQQ,2024-06-20,476.84,-0.77,473.94,454.82,0.6755
QQQ,2024-06-21,475.56,-0.2684,475.66,456.15,0.6804
QQQ,2024-06-24,470.15,-1.1376,475.74,457.26,0.7289
QQQ,2024-06-25,475.52,1.1422,476.23,458.52,0.7469
QQQ,2024-06-26,476.51,0.2082,476.5,459.77,0.747
QQQ,2024-06-27,477.74,0.2581,476.12,460.98,0.7438
QQQ,2024-06-28,475.26,-0.5191,475.37,461.87,0.7151
QQQ,2024-07-01,478.04,0.5849,475.54,462.88,0.7144
QQQ,2024-07-02,483.06,1.0501,476.61,464.07,0.7282
QQQ,2024-07-03,487.09,0.8343,479.03,465.29,0.7314
QQQ,2024-07-05,492.17,1.0429,481.41,466.65,0.745
QQQ,2024-07-08,493.34,0.2377,483.81,468.05,0.7427
QQQ,2024-07-09,493.77,0.0872,486.1,469.53,0.7304
QQQ,2024-07-10,498.92,1.043,489.48,471.04,0.7335
QQQ,2024-07-11,487.97,-2.1947,490.9,472.13,0.8652
QQQ,2024-07-12,490.84,0.5882,492.01,473.43,0.8488
QQQ,2024-07-15,492.16,0.2689,492.74,474.92,0.8097
QQQ,2024-07-16,492.35,0.0386,492.76,476.46,0.8059
QQQ,2024-07-17,477.9,-2.9349,490.56,477.43,1.0009
QQQ,2024-07-18,475.63,-0.475,487.97,478.28,1.0087
QQQ,2024-07-19,471.42,-0.8851,484.04,478.69,0.9657
QQQ,2024-07-22,478.44,1.4891,482.68,479.34,0.9983
QQQ,2024-07-23,476.75,-0.3532,480.66,479.95,1.0016
QQQ,2024-07-24,459.65,-3.5868,476.02,479.93,1.2083
QQQ,2024-07-25,454.58,-1.103,470.62,479.63,1.2175
QQQ,2024-07-26,459.25,1.0273,467.96,479.29,1.2076
QQQ,2024-07-29,460.17,0.2003,465.75,478.89,1.2033
QQQ,2024-07-30,453.85,-1.3734,463.24,478.2,1.2204
QQQ,2024-07-31,467.28,2.9591,461.65,477.76,1.324
QQQ,2024-08-01,455.96,-2.4225,458.68,476.94,1.3908
QQQ,2024-08-02,445.14,-2.373,456.6,475.88,1.4445
QQQ,2024-08-05,431.87,-2.9811,453.36,474.43,1.5301
QQQ,2024-08-06,436.0,0.9563,450.04,473.29,1.5388
QQQ,2024-08-07,431.27,-1.0849,445.91,471.81,1.5234
QQQ,2024-08-08,444.47,3.0607,444.57,470.74,1.6416
QQQ,2024-08-09,446.79,0.522,441.64,469.71,1.6449
QQQ,2024-08-12,447.75,0.2149,440.47,468.8,1.6456
QQQ,2024-08-13,458.86,2.4813,442.43,468.16,1.7114
QQQ,2024-08-14,459.01,0.0327,446.31,467.36,1.6973
QQQ,2024-08-15,470.6,2.525,451.25,466.81,1.7583
QQQ,2024-08-16,471.21,0.1296,456.96,466.11,1.7457
QQQ,2024-08-19,477.4,1.3136,461.66,465.58,1.7645
QQQ,2024-08-20,476.4,-0.2095,465.89,465.0,1.7643
QQQ,2024-08-21,478.62,0.466,470.3,464.32,1.7545
QQQ,2024-08-22,471.03,-1.5858,472.04,463.76,1.7331
QQQ,2024-08-23,476.14,1.0849,474.49,463.27,1.7422
QQQ,2024-08-26,471.52,-0.9703,474.62,462.58,1.7482
QQQ,2024-08-27,472.93,0.299,474.86,461.93,1.7497
QQQ,2024-08-28,467.56,-1.1355,473.46,461.59,1.6793
QQQ,2024-08-29,466.88,-0.1454,472.1,461.29,1.6775
QQQ,2024-08-30,472.44,1.1909,471.21,461.33,1.6846
QQQ,2024-09-03,458.1,-3.0353,469.37,460.65,1.7499
QQQ,2024-09-04,456.91,-0.2598,466.62,459.99,1.7496
QQQ,2024-09-05,457.33,0.0919,464.59,459.91,1.6231
QQQ,2024-09-06,445.08,-2.6786,460.61,459.59,1.6842
QQQ,2024-09-09,450.81,1.2874,458.22,459.31,1.6906
QQQ,2024-09-10,454.97,0.9228,456.52,459.14,1.6994
QQQ,2024-09-11,464.85,2.1716,455.44,459.51,1.7254
QQQ,2024-09-12,469.41,0.981,457.05,459.58,1.6482
QQQ,2024-09-13,471.52,0.4495,459.14,460.1,1.5831
QQQ,2024-09-16,469.43,-0.4432,460.87,460.91,1.5159
QQQ,2024-09-17,469.68,0.0533,464.38,462.17,1.3934
QQQ,2024-09-18,467.65,-0.4322,466.79,463.22,1.3935
QQQ,2024-09-19,479.47,2.5275,470.29,464.83,1.4304
QQQ,2024-09-20,478.56,-0.1898,472.25,465.96,1.3393
QQQ,2024-09-23,479.83,0.2654,473.73,467.06,1.3383
QQQ,2024-09-24,482.14,0.4814,475.25,468.21,1.339
QQQ,2024-09-25,482.59,0.0933,477.13,469.0,1.2714
QQQ,2024-09-26,486.22,0.7522,479.49,469.91,1.2754
QQQ,2024-09-27,483.51,-0.5574,481.76,470.34,1.2038
QQQ,2024-09-30,484.83,0.273,482.53,470.79,1.2042
QQQ,2024-10-01,478.07,-1.3943,482.46,470.82,1.2117
QQQ,2024-10-02,478.75,0.1422,482.3,470.89,1.2112
QQQ,2024-10-03,478.39,-0.0752,481.77,470.89,1.2084
QQQ,2024-10-04,484.08,1.1894,481.98,471.32,1.1884
QQQ,2024-10-07,478.9,-1.0701,480.93,471.41,1.1918
QQQ,2024-10-08,486.05,1.493,481.3,471.9,1.2056
QQQ,2024-10-09,489.87,0.7859,482.02,472.46,1.2115
QQQ,2024-10-10,489.32,-0.1123,483.62,473.19,1.189
QQQ,2024-10-11,490.08,0.1553,485.24,473.96,1.1876
QQQ,2024-10-14,494.19,0.8386,487.5,474.69,1.1789
QQQ,2024-10-15,487.59,-1.3355,488.0,475.67,1.0545
QQQ,2024-10-16,487.65,0.0123,489.25,476.69,1.0514
QQQ,2024-10-17,487.98,0.0677,489.53,477.72,1.0515
QQQ,2024-10-18,491.18,0.6558,489.71,479.25,0.8996
QQQ,2024-10-21,492.13,0.1934,490.11,480.63,0.8816
QQQ,2024-10-22,492.66,0.1077,490.48,481.89,0.8742
QQQ,2024-10-23,485.11,-1.5325,489.19,482.56,0.8576
QQQ,2024-10-24,489.05,0.8122,489.39,483.22,0.8525
QQQ,2024-10-25,492.03,0.6093,490.02,483.9,0.855
QQQ,2024-10-28,492.11,0.0163,490.61,484.66,0.8482
QQQ,2024-10-29,496.84,0.9612,491.42,485.56,0.8603
QQQ,2024-10-30,493.08,-0.7568,491.55,486.41,0.8704
QQQ,2024-10-31,480.63,-2.5249,489.84,486.45,0.8892
QQQ,2024-11-01,484.19,0.7407,489.7,486.64,0.8981
QQQ,2024-11-04,482.78,-0.2912,488.81,486.73,0.8991
QQQ,2024-11-05,488.94,1.2759,488.37,486.96,0.9244
QQQ,2024-11-06,502.22,2.7161,489.81,487.61,1.0447
QQQ,2024-11-07,510.13,1.575,491.71,488.41,1.0718
QQQ,2024-11-08,510.72,0.1157,494.23,489.32,1.0632
QQQ,2024-11-11,510.42,-0.0587,498.49,490.17,1.064
QQQ,2024-11-12,509.5,-0.1802,502.1,491.22,1.0245
QQQ,2024-11-13,508.84,-0.1295,505.82,492.22,1.0264
QQQ,2024-11-14,505.31,-0.6937,508.16,493.12,1.0384
QQQ,2024-11-15,493.27,-2.3827,506.88,493.43,1.1212
QQQ,2024-11-18,496.7,0.6954,504.97,494.02,1.1055
QQQ,2024-11-19,500.11,0.6865,503.45,494.49,1.0807
QQQ,2024-11-20,499.83,-0.056,501.94,494.82,1.0732
QQQ,2024-11-21,501.62,0.3581,500.81,495.23,1.0739
QQQ,2024-11-22,502.43,0.1615,499.9,495.64,1.0739
QQQ,2024-11-25,503.22,0.1572,499.6,495.94,1.0646
QQQ,2024-11-26,505.92,0.5365,501.4,496.55,1.0341
QQQ,2024-11-27,501.94,-0.7867,502.15,497.03,1.0474
QQQ,2024-11-29,506.35,0.8786,503.04,497.64,1.0569
QQQ,2024-12-02,511.86,1.0882,504.76,498.33,1.0672
QQQ,2024-12-03,513.43,0.3067,506.45,499.04,1.0676
QQQ,2024-12-04,519.78,1.2368,508.93,499.95,1.0859
QQQ,2024-12-05,518.34,-0.277,511.09,501.05,1.0407
QQQ,2024-12-06,522.98,0.8952,513.53,502.18,1.0424
QQQ,2024-12-09,518.91,-0.7782,515.95,503.08,1.0557
QQQ,2024-12-10,517.14,-0.3411,517.49,503.91,1.0596
QQQ,2024-12-11,526.4,1.7906,519.57,504.9,1.0913
QQQ,2024-12-12,523.0,-0.6459,520.94,505.9,1.0882
QQQ,2024-12-13,527.0,0.7648,521.97,507.44,0.9623
QQQ,2024-12-16,534.59,1.4402,524.29,509.12,0.9814
QQQ,2024-12-17,532.24,-0.4396,525.61,510.77,0.985
QQQ,2024-12-18,513.04,-3.6074,524.77,511.57,1.2028
QQQ,2024-12-19,510.75,-0.4464,523.86,511.86,1.1064
QQQ,2024-12-20,515.21,0.8732,522.26,512.03,1.0805
QQQ,2024-12-23,520.23,0.9744,521.87,512.35,1.0939
QQQ,2024-12-24,527.29,1.3571,521.91,512.91,1.1185
QQQ,2024-12-26,526.93,-0.0683,520.81,513.49,1.1177
QQQ,2024-12-27,519.92,-1.3303,519.05,513.86,1.1479
QQQ,2024-12-30,513.01,-1.3291,519.05,514.11,1.1683
QQQ,2024-12-31,508.65,-0.8499,518.75,514.63,1.0888
QQQ,2025-01-02,507.66,-0.1946,517.67,514.99,1.0843
QQQ,2025-01-03,515.96,1.635,517.06,515.52,1.116
QQQ,2025-01-06,521.89,1.1493,516.29,516.26,1.1315
QQQ,2025-01-07,512.58,-1.7839,514.24,516.62,1.1842
QQQ,2025-01-08,512.67,0.0176,513.2,516.96,1.1842
QQQ,2025-01-10,504.63,-1.5683,512.01,517.01,1.2213
QQQ,2025-01-13,503.01,-0.321,511.2,516.91,1.2188
QQQ,2025-01-14,502.53,-0.0954,510.47,516.93,1.2101
QQQ,2025-01-15,514.09,2.3004,510.2,517.19,1.2716
QQQ,2025-01-16,510.49,-0.7003,508.57,517.15,1.2635
QQQ,2025-01-17,519.11,1.6886,509.5,517.33,1.2998
QQQ,2025-01-21,522.15,0.5856,510.86,517.41,1.2846
QQQ,2025-01-22,528.83,1.2793,514.32,517.76,1.3033
QQQ,2025-01-23,529.95,0.2118,518.16,518.0,1.2944
QQQ,2025-01-24,526.96,-0.5642,521.65,518.26,1.2903
QQQ,2025-01-27,511.62,-2.911,521.3,518.08,1.3985
QQQ,2025-01-28,519.18,1.4777,522.54,517.84,1.3856
QQQ,2025-01-29,518.2,-0.1888,522.41,517.68,1.3812
QQQ,2025-01-30,520.41,0.4265,522.16,517.46,1.3759
QQQ,2025-01-31,519.65,-0.146,520.85,516.96,1.3476
QQQ,2025-02-03,515.5,-0.7986,518.79,516.4,1.3524
QQQ,2025-02-04,521.82,1.226,518.05,516.7,1.1991
QQQ,2025-02-05,524.19,0.4542,519.85,517.14,1.1971
QQQ,2025-02-06,526.93,0.5227,520.96,517.53,1.191
QQQ,2025-02-07,520.28,-1.262,521.25,517.54,1.2031
QQQ,2025-02-10,526.58,1.2109,522.14,517.51,1.1977
QQQ,2025-02-11,525.33,-0.2374,522.95,517.46,1.1985
QQQ,2025-02-12,525.63,0.0571,524.39,517.65,1.172
QQQ,2025-02-13,533.2,1.4402,526.02,518.32,1.1692
QQQ,2025-02-14,535.43,0.4182,527.63,519.22,1.1552
QQQ,2025-02-18,536.65,0.2279,529.01,520.18,1.1531
QQQ,2025-02-19,536.8,0.028,531.37,520.88,1.1206
QQQ,2025-02-20,534.52,-0.4247,532.51,521.3,1.1084
QQQ,2025-02-21,523.43,-2.0748,532.24,521.66,1.1264
QQQ,2025-02-24,517.25,-1.1807,531.04,521.81,1.1496
QQQ,2025-02-25,510.73,-1.2605,527.83,522.02,1.1361
QQQ,2025-02-26,511.96,0.2408,524.48,522.31,1.1344
QQQ,2025-02-27,497.75,-2.7756,518.92,522.15,1.2474
QQQ,2025-02-28,505.61,1.5791,514.46,521.87,1.2074
QQQ,2025-03-03,494.54,-2.1894,508.75,521.34,1.2644
QQQ,2025-03-04,493.05,-0.3013,504.41,520.47,1.2188
QQQ,2025-03-05,499.48,1.3041,501.87,519.72,1.2409
QQQ,2025-03-06,485.74,-2.7509,498.3,518.28,1.2987
QQQ,2025-03-07,489.31,0.735,495.07,516.92,1.3089
